page,country,rev_id,row_num,batch_num,prediction,FIPS,Name,Type,TimeFrame,Data (M),Population
Carlos Salazar Castro,Salvadoran,793184472.0,30424.0,850.0,Start,,,,,,
Maximiliano Hernández Martínez,Salvadoran,793642670.0,30789.0,261.0,C,,,,,,
Reynaldo Galindo Pohl,Salvadoran,794052085.0,31042.0,514.0,Stub,,,,,,
Ciro Cruz Zepeda,Salvadoran,794459622.0,31304.0,776.0,Start,,,,,,
Ana Ligia Mixco Sol de Saca,Salvadoran,794561394.0,31380.0,852.0,Start,,,,,,
Carlos Humberto Romero,Salvadoran,794988963.0,31767.0,285.0,Start,,,,,,
Ana María,Salvadoran,795573859.0,32217.0,735.0,Start,,,,,,
Arturo Armando Molina,Salvadoran,796131598.0,32640.0,204.0,Stub,,,,,,
Carlos Eugenio Vides Casanova,Salvadoran,797151261.0,33530.0,140.0,C,,,,,,
Miguel Álvarez Castro,Salvadoran,798306895.0,34589.0,245.0,Stub,,,,,,
José Guillermo García,Salvadoran,798460321.0,34754.0,410.0,Start,,,,,,
Marisol Argueta de Barillas,Salvadoran,798896224.0,35258.0,914.0,Start,,,,,,
René Emilio Ponce,Salvadoran,799918049.0,36387.0,135.0,Stub,,,,,,
Guillermo Ungo,Salvadoran,800478736.0,37148.0,896.0,Stub,,,,,,
Antonio Saca,Salvadoran,802075785.0,39044.0,884.0,C,,,,,,
Hugo Lindo,Salvadoran,802944082.0,40101.0,33.0,Start,,,,,,
Schafik Handal,Salvadoran,803674894.0,40772.0,704.0,Start,,,,,,
Ana Vilma de Escobar,Salvadoran,803927035.0,41059.0,37.0,C,,,,,,
Juan Lindo,Salvadoran,804134156.0,41360.0,338.0,Start,,,,,,
Mauricio Funes,Salvadoran,804528819.0,41846.0,824.0,GA,,,,,,
Vice President of El Salvador,Salvadoran,804538892.0,41863.0,841.0,Start,,,,,,
Francisco Flores Pérez,Salvadoran,804606321.0,41943.0,921.0,C,,,,,,
José Napoleón Duarte,Salvadoran,804809409.0,42144.0,168.0,C,,,,,,
Armando Calderón Sol,Salvadoran,804991452.0,42493.0,517.0,Start,,,,,,
Fidel Sánchez Hernández,Salvadoran,805353238.0,43017.0,87.0,Start,,,,,,
Rafael Antonio Gutiérrez,Salvadoran,805474907.0,43214.0,284.0,Start,,,,,,
Irma Dimas,Salvadoran,806010405.0,44008.0,124.0,Start,,,,,,
Manuel José Arce,Salvadoran,806057984.0,44075.0,191.0,Start,,,,,,
President of El Salvador,Salvadoran,806101149.0,44140.0,256.0,Stub,,,,,,
José Matías Delgado,Salvadoran,806731535.0,45197.0,359.0,C,,,,,,
Vanda Pignato,Salvadoran,806958982.0,45608.0,770.0,B,,,,,,
José María Lemus,Salvadoran,807175924.0,45961.0,169.0,Stub,,,,,,
Salvador Sánchez Cerén,Salvadoran,807210786.0,46046.0,254.0,C,,,,,,
Gervas Clay,Rhodesian,574571582.0,33.0,33.0,Stub,,,,,,
Harry Davies (politician),Rhodesian,669387487.0,165.0,165.0,Start,,,,,,
William Fairbridge,Rhodesian,682576258.0,293.0,293.0,Start,,,,,,
Washington Malianga,Rhodesian,711506001.0,2000.0,92.0,Stub,,,,,,
Ronald Snapper,Rhodesian,712233907.0,2095.0,187.0,Stub,,,,,,
Gerald B. Clarke,Rhodesian,747497059.0,9259.0,673.0,Stub,,,,,,
Francis Chaplin,Rhodesian,763530115.0,13938.0,582.0,Stub,,,,,,
Roger Hawkins (politician),Rhodesian,763533706.0,13942.0,586.0,Start,,,,,,
George Mitchell (Rhodesia),Rhodesian,763540238.0,13946.0,590.0,Stub,,,,,,
John Landau,Rhodesian,763870152.0,14052.0,696.0,Stub,,,,,,
Byron Hove,Rhodesian,763951988.0,14073.0,717.0,Start,,,,,,
Hilary Squires,Rhodesian,766847256.0,14719.0,409.0,Stub,,,,,,
Cecil Dennistoun Burney,Rhodesian,774837666.0,16908.0,690.0,Stub,,,,,,
Mark Partridge,Rhodesian,780260926.0,18860.0,734.0,Stub,,,,,,
Prime Minister of Rhodesia,Rhodesian,782602484.0,19627.0,547.0,Start,,,,,,
Leo Cardwell Ross,Rhodesian,783150296.0,19859.0,779.0,Start,,,,,,
Josiah Gondo,Rhodesian,783150589.0,19860.0,780.0,C,,,,,,
Dunduzu Chisiza,Rhodesian,783301534.0,19935.0,855.0,B,,,,,,
Allan Ross Welsh,Rhodesian,784562559.0,20543.0,509.0,C,,,,,,
John Moore Caldicott,Rhodesian,784757829.0,20653.0,619.0,Start,,,,,,
John Ralph Beaumont,Rhodesian,784758963.0,20654.0,620.0,Start,,,,,,
Leonard Ray Morgan,Rhodesian,784769027.0,20665.0,631.0,Start,,,,,,
Raleigh Grey,Rhodesian,784826325.0,20698.0,664.0,Start,,,,,,
Robert Clarkson Tredgold,Rhodesian,784830601.0,20706.0,672.0,Start,,,,,,
Robert James Hudson,Rhodesian,784831407.0,20708.0,674.0,B,,,,,,
William Harper (Rhodesian politician),Rhodesian,784870217.0,20728.0,694.0,FA,,,,,,
Rowan Cronjé,Rhodesian,784974615.0,20765.0,731.0,GA,,,,,,
Edgar Whitehead,Rhodesian,786601705.0,21493.0,505.0,Start,,,,,,
Henry Hamilton Beamish,Rhodesian,786659504.0,21511.0,523.0,Start,,,,,,
Lionel Cripps,Rhodesian,787105083.0,21774.0,786.0,Start,,,,,,
A. R. Colquhoun,Rhodesian,787147677.0,21793.0,805.0,Start,,,,,,
John McChlery,Rhodesian,787854502.0,22429.0,487.0,Stub,,,,,,
Jeremiah Chirau,Rhodesian,789545107.0,27344.0,632.0,Stub,,,,,,
Winston Field,Rhodesian,789689591.0,27588.0,876.0,C,,,,,,
Howard Unwin Moffat,Rhodesian,790010191.0,28148.0,482.0,Start,,,,,,
Ken Flower,Rhodesian,794528943.0,31358.0,830.0,Start,,,,,,
Andrew Skeen (Rhodesia),Rhodesian,795348776.0,31992.0,510.0,Stub,,,,,,
Hugh Beadle,Rhodesian,795369277.0,32006.0,524.0,FA,,,,,,
Hugh Marshall Hole,Rhodesian,795483112.0,32077.0,595.0,Start,,,,,,
Roy Welensky,Rhodesian,797314307.0,33697.0,307.0,FA,,,,,,
Abel Muzorewa,Rhodesian,797407618.0,33771.0,381.0,C,,,,,,
Signatories of Rhodesia's Unilateral Declaration of Independence,Rhodesian,797546082.0,33901.0,511.0,Start,,,,,,
Jack Howman,Rhodesian,798384751.0,34678.0,334.0,Stub,,,,,,
Ethel Tawse Jollie,Rhodesian,798492985.0,34836.0,492.0,Start,,,,,,
Alan David Butler,Rhodesian,799332728.0,35743.0,445.0,Start,,,,,,
Jack William Pithey,Rhodesian,799548505.0,36005.0,707.0,Start,,,,,,
President of Rhodesia,Rhodesian,799548556.0,36006.0,708.0,C,,,,,,
Denis Walker,Rhodesian,799608339.0,36091.0,793.0,C,,,,,,
James Cowden,Rhodesian,800407772.0,37056.0,804.0,Stub,,,,,,
Herbert Chitepo,Rhodesian,800416336.0,37063.0,811.0,C,,,,,,
Thomas Nangle,Rhodesian,800479460.0,37151.0,899.0,Start,,,,,,
Timothy Stamps,Rhodesian,800986051.0,37657.0,451.0,C,,,,,,
Sam Levy,Rhodesian,801716406.0,38679.0,519.0,Start,,,,,,
Humphrey Gibbs,Rhodesian,801718040.0,38681.0,521.0,C,,,,,,
P. K. van der Byl,Rhodesian,801795215.0,38743.0,583.0,FA,,,,,,
Clifford Dupont,Rhodesian,801876681.0,38831.0,671.0,C,,,,,,
Lance Smith (politician),Rhodesian,802151785.0,39121.0,7.0,GA,,,,,,
Desmond Lardner-Burke,Rhodesian,802930161.0,40076.0,8.0,B,,,,,,
John Bredenkamp,Rhodesian,803620246.0,40720.0,652.0,C,,,,,,
Frank Rhodes (British Army officer),Rhodesian,804040348.0,41215.0,193.0,Start,,,,,,
Ernest Lucas Guest,Rhodesian,804101492.0,41307.0,285.0,FA,,,,,,
Godfrey Chidyausiku,Rhodesian,804650400.0,41980.0,4.0,Start,,,,,,
Richard Hope Hall,Rhodesian,804743937.0,42080.0,104.0,GA,,,,,,
Crosaire,Rhodesian,804806363.0,42137.0,161.0,Start,,,,,,
Gaston Thornicroft,Rhodesian,804877226.0,42234.0,258.0,Start,,,,,,
"James Graham, 7th Duke of Montrose",Rhodesian,805372073.0,43039.0,109.0,C,,,,,,
Ahrn Palley,Rhodesian,805960143.0,43939.0,55.0,C,,,,,,
Allan Savory,Rhodesian,806153816.0,44199.0,315.0,GA,,,,,,
Ian Smith,Rhodesian,806532780.0,44861.0,23.0,FA,,,,,,
Garfield Todd,Rhodesian,807097467.0,45800.0,8.0,C,,,,,,
Douglas Hamilton Ritchie,Rhodesian,807159903.0,45917.0,125.0,C,,,,,,
Godfrey Huggins,Rhodesian,807160082.0,45919.0,127.0,C,,,,,,
George Hackwill,Rhodesian,807283218.0,46189.0,397.0,C,,,,,,
Henry Everard,Rhodesian,807425613.0,46521.0,729.0,Start,,,,,,
John Wrathall,Rhodesian,807425747.0,46523.0,731.0,C,,,,,,
Mavua Mudima,"Congo, Dem. Rep. of",592289232.0,36.0,36.0,Stub,,,,,,
List of provincial governors of the Democratic Republic of the Congo,"Congo, Dem. Rep. of",663088604.0,135.0,135.0,Stub,,,,,,
Eugène Diomi Ndongala Nzomambu,"Congo, Dem. Rep. of",705390654.0,944.0,944.0,Stub,,,,,,
Théophile Mbemba Fundu,"Congo, Dem. Rep. of",705707214.0,992.0,38.0,Stub,,,,,,
Ntumba Luaba,"Congo, Dem. Rep. of",705723187.0,994.0,40.0,Stub,,,,,,
Myra Ndjoku Manianga,"Congo, Dem. Rep. of",705723441.0,995.0,41.0,Stub,,,,,,
André-Philippe Futa,"Congo, Dem. Rep. of",708009445.0,1380.0,426.0,Start,,,,,,
Gérard Gifuza,"Congo, Dem. Rep. of",708358969.0,1427.0,473.0,Stub,,,,,,
Koloso Sumaili,"Congo, Dem. Rep. of",708359204.0,1428.0,474.0,Stub,,,,,,
Célestin Cibalonza Byaterana,"Congo, Dem. Rep. of",713195149.0,2332.0,424.0,Stub,,,,,,
Emmanuel Leku Apuobo,"Congo, Dem. Rep. of",713198718.0,2334.0,426.0,Stub,,,,,,
Kisula Ngoy,"Congo, Dem. Rep. of",713583472.0,2426.0,518.0,Stub,,,,,,
Jean Collins Musonda Kalusambo,"Congo, Dem. Rep. of",714150941.0,2517.0,609.0,Stub,,,,,,
Denis Kalume Numbi,"Congo, Dem. Rep. of",714220527.0,2541.0,633.0,Start,,,,,,
Delphin Kyubwa,"Congo, Dem. Rep. of",718961623.0,3894.0,78.0,Stub,,,,,,
Sylvain Ngabu Chumbu,"Congo, Dem. Rep. of",720858135.0,4467.0,651.0,Start,,,,,,
José Endundo Bononge,"Congo, Dem. Rep. of",721206007.0,4595.0,779.0,Stub,,,,,,
Richard Muyej Mangez,"Congo, Dem. Rep. of",723913158.0,5277.0,507.0,Stub,,,,,,
Sébastien Impeto Pengo,"Congo, Dem. Rep. of",725141090.0,5627.0,857.0,Stub,,,,,,
Clovis Kabongo Malemba,"Congo, Dem. Rep. of",733051797.0,6909.0,231.0,Stub,,,,,,
François Nicéphore Kakese,"Congo, Dem. Rep. of",737533634.0,7446.0,768.0,Stub,,,,,,
Raymond Ramazani Baya,"Congo, Dem. Rep. of",742707920.0,8407.0,775.0,Stub,,,,,,
Mulumba Lukoji,"Congo, Dem. Rep. of",743061455.0,8457.0,825.0,Stub,,,,,,
Alexandre Luba Ntambo,"Congo, Dem. Rep. of",749397818.0,9714.0,174.0,Stub,,,,,,
Oscar Kashala,"Congo, Dem. Rep. of",749419078.0,9730.0,190.0,Start,,,,,,
Jean-Marie Runiga Lugerero,"Congo, Dem. Rep. of",750725157.0,10121.0,581.0,Stub,,,,,,
Christian Malanga,"Congo, Dem. Rep. of",751152656.0,10163.0,623.0,C,,,,,,
Faustin Birindwa,"Congo, Dem. Rep. of",751361476.0,10203.0,663.0,Stub,,,,,,
Chikez Diemu,"Congo, Dem. Rep. of",753704394.0,10523.0,29.0,Stub,,,,,,
Minister of Foreign Affairs (Democratic Republic of the Congo),"Congo, Dem. Rep. of",754344309.0,10591.0,97.0,Start,,,,,,
Edouard Kiove Kola,"Congo, Dem. Rep. of",756510063.0,10971.0,477.0,Stub,,,,,,
Daniel Mukoko Samba,"Congo, Dem. Rep. of",757821887.0,12862.0,460.0,Stub,,,,,,
Dolly Makambo Nawezi,"Congo, Dem. Rep. of",763323939.0,13899.0,543.0,Stub,,,,,,
Germain Kambinga,"Congo, Dem. Rep. of",763943185.0,14072.0,716.0,Stub,,,,,,
Richard Ndambu Wolang,"Congo, Dem. Rep. of",764771546.0,14210.0,854.0,Stub,,,,,,
Simon Mbatshi Batshia,"Congo, Dem. Rep. of",764771615.0,14211.0,855.0,C,,,,,,
José Makila Sumanda,"Congo, Dem. Rep. of",764771652.0,14212.0,856.0,Stub,,,,,,
Trésor Kapuku Ngoy,"Congo, Dem. Rep. of",764771697.0,14213.0,857.0,Stub,,,,,,
Charles Mwando Simba,"Congo, Dem. Rep. of",764791046.0,14214.0,858.0,Stub,,,,,,
Jules Fontaine Sambwa,"Congo, Dem. Rep. of",765570258.0,14427.0,117.0,Start,,,,,,
Mabi Mulumba,"Congo, Dem. Rep. of",765799138.0,14458.0,148.0,Stub,,,,,,
N'Singa Udjuu,"Congo, Dem. Rep. of",765799213.0,14459.0,149.0,Stub,,,,,,
Sultani Makenga,"Congo, Dem. Rep. of",765834828.0,14466.0,156.0,Stub,,,,,,
Josué Alex Mukendi,"Congo, Dem. Rep. of",765871730.0,14474.0,164.0,Stub,,,,,,
Raymond Tshibanda,"Congo, Dem. Rep. of",765923988.0,14488.0,178.0,Start,,,,,,
Banza Mukalay,"Congo, Dem. Rep. of",765924619.0,14489.0,179.0,Start,,,,,,
Évariste Boshab,"Congo, Dem. Rep. of",765925554.0,14492.0,182.0,Stub,,,,,,
Marie-Ange Mushobekwa,"Congo, Dem. Rep. of",766647953.0,14681.0,371.0,Stub,,,,,,
Jean Andeka,"Congo, Dem. Rep. of",768228272.0,15077.0,767.0,Stub,,,,,,
Aimé Ngoy Mukena,"Congo, Dem. Rep. of",768670214.0,15179.0,869.0,C,,,,,,
Aimé Boji,"Congo, Dem. Rep. of",772045942.0,16139.0,875.0,Stub,,,,,,
Léonard Mulamba,"Congo, Dem. Rep. of",772317052.0,16185.0,921.0,Start,,,,,,
Noel K Tshiani Muadiamvita,"Congo, Dem. Rep. of",772818039.0,16299.0,81.0,C,,,,,,
Kasongo Ilunga,"Congo, Dem. Rep. of",774263410.0,16699.0,481.0,Start,,,,,,
Pierre Lumbi Okongo,"Congo, Dem. Rep. of",774679596.0,16869.0,651.0,Start,,,,,,
Jeannette Kavira Mapera,"Congo, Dem. Rep. of",776372644.0,17309.0,137.0,Stub,,,,,,
Vice-Presidents of the Democratic Republic of the Congo,"Congo, Dem. Rep. of",780035740.0,18811.0,685.0,Stub,,,,,,
Odilon Kafitwe wa pa Bowa,"Congo, Dem. Rep. of",780757242.0,19015.0,889.0,Start,,,,,,
Louis Alphonse Koyagialo,"Congo, Dem. Rep. of",782350026.0,19510.0,430.0,Start,,,,,,
Luzolo Bambi Lessa,"Congo, Dem. Rep. of",782618365.0,19633.0,553.0,Start,,,,,,
Jonas Mukamba Kadiata Nzemba,"Congo, Dem. Rep. of",782825984.0,19721.0,641.0,Start,,,,,,
Arthur Z'ahidi Ngoma,"Congo, Dem. Rep. of",783354232.0,19973.0,893.0,Stub,,,,,,
Emile Mota,"Congo, Dem. Rep. of",784182810.0,20419.0,385.0,Start,,,,,,
Lambert Mende Omalanga,"Congo, Dem. Rep. of",786579616.0,21481.0,493.0,Stub,,,,,,
Justine Kasa-Vubu,"Congo, Dem. Rep. of",786751925.0,21544.0,556.0,Start,,,,,,
Cléophas Kamitatu,"Congo, Dem. Rep. of",786874201.0,21618.0,630.0,C,,,,,,
Jean Nguza Karl-i-Bond,"Congo, Dem. Rep. of",787378464.0,22048.0,106.0,Start,,,,,,
Adam Bombolé,"Congo, Dem. Rep. of",787602247.0,22276.0,334.0,Stub,,,,,,
Adolphe Lumanu,"Congo, Dem. Rep. of",787715913.0,22340.0,398.0,Stub,,,,,,
Adolphe Muzito cabinet,"Congo, Dem. Rep. of",787716080.0,22341.0,399.0,Start,,,,,,
Justin Marie Bomboko,"Congo, Dem. Rep. of",787797355.0,22394.0,452.0,Start,,,,,,
Christian Atoki Ileka,"Congo, Dem. Rep. of",787978838.0,22563.0,621.0,Stub,,,,,,
Paul Joseph Mukungubila Mutombo,"Congo, Dem. Rep. of",788024194.0,22671.0,729.0,C,,,,,,
Ferdinand Essandja,"Congo, Dem. Rep. of",788054013.0,22709.0,767.0,Stub,,,,,,
Martin Kabwelulu,"Congo, Dem. Rep. of",788465848.0,23161.0,265.0,Start,,,,,,
Antipas Mbusa,"Congo, Dem. Rep. of",789437538.0,27246.0,534.0,Start,,,,,,
Laurent Mbariko,"Congo, Dem. Rep. of",789487250.0,27301.0,589.0,Start,,,,,,
Union of Congolese Patriots,"Congo, Dem. Rep. of",789898887.0,27850.0,184.0,Start,,,,,,
Azarias Ruberwa,"Congo, Dem. Rep. of",790305725.0,28484.0,818.0,Start,,,,,,
Banyingela Kasonga,"Congo, Dem. Rep. of",790586686.0,28694.0,74.0,Start,,,,,,
Anicet Kashamura,"Congo, Dem. Rep. of",790738130.0,28842.0,222.0,Stub,,,,,,
Sophie Kanza,"Congo, Dem. Rep. of",790942655.0,28973.0,353.0,Start,,,,,,
Bertrand Bisimwa,"Congo, Dem. Rep. of",791074307.0,29048.0,428.0,Stub,,,,,,
Charles Kisolokele,"Congo, Dem. Rep. of",792037043.0,29745.0,171.0,Start,,,,,,
Antoine Ghonda,"Congo, Dem. Rep. of",793411567.0,30644.0,116.0,Start,,,,,,
Abdoulaye Yerodia Ndombasi,"Congo, Dem. Rep. of",794072384.0,31063.0,535.0,Start,,,,,,
Paul Bolya,"Congo, Dem. Rep. of",794134715.0,31106.0,578.0,Start,,,,,,
Freddy Matungulu,"Congo, Dem. Rep. of",796099032.0,32620.0,184.0,C,,,,,,
Emmanuel Dungia,"Congo, Dem. Rep. of",797348410.0,33730.0,340.0,C,,,,,,
Munga Mibindo,"Congo, Dem. Rep. of",797435100.0,33796.0,406.0,Stub,,,,,,
Eric Lenge,"Congo, Dem. Rep. of",797446004.0,33804.0,414.0,Start,,,,,,
Guy-Patrice Lumumba,"Congo, Dem. Rep. of",798185563.0,34494.0,150.0,Stub,,,,,,
Joseph Kabila,"Congo, Dem. Rep. of",798455633.0,34747.0,403.0,GA,,,,,,
Kavidi Wivine N'Landu,"Congo, Dem. Rep. of",798489264.0,34809.0,465.0,Stub,,,,,,
Jeannot Bemba Saolona,"Congo, Dem. Rep. of",798859637.0,35191.0,847.0,Stub,,,,,,
Medard Mulangala,"Congo, Dem. Rep. of",798948484.0,35331.0,33.0,C,,,,,,
Mpinga Kasenda,"Congo, Dem. Rep. of",799044574.0,35454.0,156.0,Stub,,,,,,
Fernand Kazadi,"Congo, Dem. Rep. of",799328311.0,35731.0,433.0,Start,,,,,,
Antoine-Roger Bolamba,"Congo, Dem. Rep. of",799328685.0,35733.0,435.0,Stub,,,,,,
Odette Babandoa Etoa,"Congo, Dem. Rep. of",799331221.0,35740.0,442.0,Start,,,,,,
Monique Mukuna Mutombo,"Congo, Dem. Rep. of",799533831.0,35972.0,674.0,Start,,,,,,
Ekila Liyonda,"Congo, Dem. Rep. of",799913697.0,36380.0,128.0,Start,,,,,,
Augustin Matata Ponyo,"Congo, Dem. Rep. of",799930121.0,36408.0,156.0,Start,,,,,,
Nkulu Mitumba Kilombo,"Congo, Dem. Rep. of",800087105.0,36558.0,306.0,Stub,,,,,,
Laurent Nkunda,"Congo, Dem. Rep. of",800298783.0,36948.0,696.0,C,,,,,,
Christophe Gbenye,"Congo, Dem. Rep. of",800537411.0,37185.0,933.0,Start,,,,,,
Minister of Defence (Democratic Republic of the Congo),"Congo, Dem. Rep. of",801107444.0,37779.0,573.0,Start,,,,,,
Moïse Tshombe,"Congo, Dem. Rep. of",801110165.0,37787.0,581.0,C,,,,,,
Godefroid Munongo,"Congo, Dem. Rep. of",801112469.0,37789.0,583.0,Start,,,,,,
Thomas Kanza,"Congo, Dem. Rep. of",801348128.0,38192.0,32.0,GA,,,,,,
Joseph Okito,"Congo, Dem. Rep. of",801770255.0,38732.0,572.0,Start,,,,,,
President of the Democratic Republic of the Congo,"Congo, Dem. Rep. of",801936063.0,38905.0,745.0,C,,,,,,
Alexis Thambwe Mwamba,"Congo, Dem. Rep. of",801968131.0,38937.0,777.0,Start,,,,,,
Alphonse Songolo,"Congo, Dem. Rep. of",802154801.0,39123.0,9.0,C,,,,,,
List of heads of state of the Democratic Republic of the Congo,"Congo, Dem. Rep. of",802197658.0,39157.0,43.0,Start,,,,,,
Jules Mutebusi,"Congo, Dem. Rep. of",802411491.0,39337.0,223.0,Start,,,,,,
Pierre Mulele,"Congo, Dem. Rep. of",803335436.0,40447.0,379.0,C,,,,,,
Kasongo Munganga,"Congo, Dem. Rep. of",803421580.0,40529.0,461.0,C,,,,,,
Joseph Kasa-Vubu,"Congo, Dem. Rep. of",804197745.0,41432.0,410.0,GA,,,,,,
Frédéric Kibassa Maliba,"Congo, Dem. Rep. of",804359582.0,41647.0,625.0,GA,,,,,,
Tabu Ley Rochereau,"Congo, Dem. Rep. of",804587534.0,41922.0,900.0,GA,,,,,,
Leonard Mashako Mamba,"Congo, Dem. Rep. of",804709167.0,42041.0,65.0,Stub,,,,,,
Franck Mwe di Malila,"Congo, Dem. Rep. of",804943836.0,42360.0,384.0,C,,,,,,
Mobutu Sese Seko,"Congo, Dem. Rep. of",805038023.0,42569.0,593.0,B,,,,,,
Maurice Mpolo,"Congo, Dem. Rep. of",805086693.0,42630.0,654.0,C,,,,,,
Georges Minsay Booka,"Congo, Dem. Rep. of",805279692.0,42917.0,941.0,Start,,,,,,
Germain Katanga,"Congo, Dem. Rep. of",805368981.0,43036.0,106.0,GA,,,,,,
Daniel Kanza,"Congo, Dem. Rep. of",805523382.0,43303.0,373.0,Start,,,,,,
Gilbert Pongo,"Congo, Dem. Rep. of",805835265.0,43747.0,817.0,C,,,,,,
Laurent-Désiré Kabila,"Congo, Dem. Rep. of",805923394.0,43872.0,942.0,C,,,,,,
Prospère Mushobekwa,"Congo, Dem. Rep. of",806071312.0,44096.0,212.0,Stub,,,,,,
Eugène Serufuli Ngayabaseka,"Congo, Dem. Rep. of",806189185.0,44281.0,397.0,Start,,,,,,
Julien Paluku Kahongya,"Congo, Dem. Rep. of",806189633.0,44282.0,398.0,C,,,,,,
List of mayors of Goma,"Congo, Dem. Rep. of",806372703.0,44608.0,724.0,Stub,,,,,,
Victor Nendaka Bika,"Congo, Dem. Rep. of",806383479.0,44625.0,741.0,Start,,,,,,
Antoine Gizenga cabinet,"Congo, Dem. Rep. of",806524828.0,44848.0,10.0,Start,,,,,,
André Lubaya,"Congo, Dem. Rep. of",806545614.0,44884.0,46.0,Start,,,,,,
Jean-Chrysostome Werengemere,"Congo, Dem. Rep. of",806947596.0,45593.0,755.0,C,,,,,,
Jean-Pierre Bemba,"Congo, Dem. Rep. of",807193274.0,46006.0,214.0,GA,,,,,,
Jason Sendwe,"Congo, Dem. Rep. of",807243537.0,46108.0,316.0,C,,,,,,
Gérard Kamanda wa Kamanda,"Congo, Dem. Rep. of",807258156.0,46144.0,352.0,Stub,,,,,,
Patrice Lumumba,"Congo, Dem. Rep. of",807273861.0,46176.0,384.0,FA,,,,,,
"List of members of the parliament of East Timor, 2001–07",East Timorese,638566016.0,80.0,80.0,Start,,,,,,
José Abel,East Timorese,699698855.0,582.0,582.0,Stub,,,,,,
Rogerio Lobato,East Timorese,712249441.0,2098.0,190.0,Start,,,,,,
Manuel Magalhaes de Oliveira,East Timorese,720011934.0,4159.0,343.0,Stub,,,,,,
João Viegas Carrascalão,East Timorese,737687072.0,7483.0,805.0,Start,,,,,,
Manuel Carrascalão,East Timorese,753061850.0,10418.0,878.0,Stub,,,,,,
Adalgisa Magno Guterres,East Timorese,755908563.0,10863.0,369.0,Stub,,,,,,
María do Céu,East Timorese,755908564.0,10864.0,370.0,Start,,,,,,
Ana Pessoa Pinto,East Timorese,757539934.0,12457.0,55.0,Stub,,,,,,
Rosa Bonaparte,East Timorese,760534473.0,13414.0,58.0,Stub,,,,,,
Fernanda Borges,East Timorese,765600414.0,14429.0,119.0,Stub,,,,,,
Nicolau dos Reis Lobato,East Timorese,772890380.0,16310.0,92.0,Stub,,,,,,
Adalgisa Ximenes,East Timorese,779579546.0,18611.0,485.0,Stub,,,,,,
Milena Pires,East Timorese,788017619.0,22646.0,704.0,Start,,,,,,
Alfredo Pires,East Timorese,788450147.0,23141.0,245.0,Stub,,,,,,
Mário Viegas Carrascalão,East Timorese,793270640.0,30491.0,917.0,B,,,,,,
José Abílio Osório Soares,East Timorese,793454583.0,30675.0,147.0,Start,,,,,,
Roque Rodrigues,East Timorese,796722416.0,33129.0,693.0,Stub,,,,,,
Avelino Coelho da Silva,East Timorese,796886084.0,33273.0,837.0,Stub,,,,,,
Manuel Tilman,East Timorese,797040695.0,33451.0,61.0,Stub,,,,,,
Isabel da Costa Ferreira,East Timorese,797279277.0,33659.0,269.0,C,,,,,,
Emília Pires,East Timorese,797438594.0,33799.0,409.0,C,,,,,,
Xanana Gusmão,East Timorese,798242613.0,34530.0,186.0,C,,,,,,
José Luís Guterres,East Timorese,798334210.0,34609.0,265.0,Start,,,,,,
Arsénio Bano,East Timorese,798969127.0,35347.0,49.0,Stub,,,,,,
Nino Konis Santana,East Timorese,799059687.0,35471.0,173.0,Stub,,,,,,
President of East Timor,East Timorese,799570306.0,36050.0,752.0,Start,,,,,,
Estanislau da Silva,East Timorese,802072802.0,39041.0,881.0,C,,,,,,
José Ramos-Horta,East Timorese,802765398.0,39896.0,782.0,C,,,,,,
Fernando de Araújo (East Timorese politician),East Timorese,803043434.0,40180.0,112.0,C,,,,,,
Taur Matan Ruak,East Timorese,803615826.0,40714.0,646.0,C,,,,,,
Lúcia Lobato,East Timorese,803664269.0,40761.0,693.0,Start,,,,,,
Francisco Xavier do Amaral,East Timorese,803969836.0,41136.0,114.0,C,,,,,,
Vicente Guterres,East Timorese,804966906.0,42434.0,458.0,Start,,,,,,
Rui Maria de Araújo,East Timorese,805183458.0,42778.0,802.0,Start,,,,,,
Francisco Guterres,East Timorese,806140876.0,44184.0,300.0,Start,,,,,,
"List of members of the Løgting, 1974–78",Faroese,643932216.0,92.0,92.0,Start,,,,,,
"List of members of the Løgting, 1978–80",Faroese,643932220.0,93.0,93.0,Start,,,,,,
"List of members of the Løgting, 1980–84",Faroese,643932225.0,94.0,94.0,Start,,,,,,
"List of members of the Løgting, 1984–88",Faroese,643932226.0,95.0,95.0,Start,,,,,,
"List of members of the Løgting, 1990–94",Faroese,643932239.0,96.0,96.0,Start,,,,,,
"List of members of the Løgting, 1994–98",Faroese,643932242.0,97.0,97.0,Start,,,,,,
"List of members of the Løgting, 1998–2002",Faroese,698865505.0,510.0,510.0,Start,,,,,,
Tórbjørn Poulsen,Faroese,700400143.0,600.0,600.0,Stub,,,,,,
Demmus Hentze,Faroese,701771698.0,625.0,625.0,Start,,,,,,
Andrias Christian Evensen,Faroese,714088539.0,2509.0,601.0,Start,,,,,,
Hákun Djurhuus,Faroese,715330944.0,2884.0,22.0,Stub,,,,,,
Jógvan Justinusson,Faroese,715490721.0,2944.0,82.0,Stub,,,,,,
Andrass Samuelsen,Faroese,716137698.0,3146.0,284.0,Stub,,,,,,
Álvur Kirke,Faroese,721938213.0,4751.0,935.0,Stub,,,,,,
Rikard Long,Faroese,722336332.0,4847.0,77.0,Start,,,,,,
